wavelength_nm,aperture_flux,aperture_error,pabeta_continuum,pabeta_continuum_subtracted,pabeta_model,pabeta_residual,pagamma_continuum,pagamma_continuum_subtracted,pagamma_model,pagamma_residual
1044.730029971106,307.5639342069626,3.6924587050863495,551.2861847747494,-243.72225056778677,0.0,-243.72225056778677,430.23942180178074,-122.67548759481815,0.0,-122.67548759481815
1045.366029982688,320.43131375312805,3.6534174649554374,550.8617216138823,-230.43040786075426,0.0,-230.43040786075426,429.14733586272996,-108.71602210960191,0.0,-108.71602210960191
1046.0020299942698,330.42235589027405,3.747701589502091,550.4372584530153,-220.0149025627412,0.0,-220.0149025627412,428.05524992367896,-97.63289403340491,0.0,-97.63289403340491
1046.6380300058518,326.5190041065216,3.5487506845226755,550.0127952921482,-223.4937911856266,0.0,-223.4937911856266,426.96316398462795,-100.44415987810635,0.0,-100.44415987810635
1047.2740300174337,305.40667939186096,3.692627971711192,549.5883321312812,-244.1816527394202,0.0,-244.1816527394202,425.87107804557695,-120.46439865371599,0.0,-120.46439865371599
1047.9100300290156,307.70819783210754,3.89185809879353,549.1638689704141,-241.45567113830657,0.0,-241.45567113830657,424.7789921065262,-117.07079427441863,0.0,-117.07079427441863
1048.5460300405975,320.15893018245697,3.5215157984639576,548.7394058095471,-228.5804756270901,0.0,-228.5804756270901,423.6869061674752,-103.5279759850182,0.0,-103.5279759850182
1049.1820300521795,325.13054633140564,3.636230324829736,548.31494264868,-223.18439631727438,0.0,-223.18439631727438,422.59482022842417,-97.46427389701853,0.0,-97.46427389701853
1049.8180300637614,323.67343044281006,3.6161750484691035,547.890479487813,-224.2170490450029,0.0,-224.2170490450029,421.5027342893734,-97.82930384656333,0.0,-97.82930384656333
1050.4540300753433,317.1959035396576,3.746563270349155,547.4660163269459,-230.27011278728833,0.0,-230.27011278728833,420.4106483503224,-103.2147448106648,0.0,-103.2147448106648
