x_pixel,y_pixel,ra_deg,dec_deg,dx_arcsec,dy_arcsec,radius_from_center_arcsec,inside_nominal_aperture
97,7,202.48065424143607,47.194764690188286,3.500000052154062,-4.100000061094758,5.390732869105597,False
98,7,202.48061336220567,47.194764689672105,3.6000000536441776,-4.100000061094758,5.456189227585046,False
99,7,202.4805724829753,47.19476468914137,3.7000000551342938,-4.100000061094758,5.522680590887979,False
100,7,202.48053160374494,47.194764688596095,3.80000005662441,-4.100000061094758,5.590170027049494,False
101,7,202.48049072451457,47.1947646880363,3.900000058114526,-4.100000061094758,5.658621824638074,False
102,7,202.48044984528417,47.19476468746195,4.000000059604642,-4.100000061094758,5.728001482001743,False
103,7,202.4804089660538,47.19476468687305,4.100000061094758,-4.100000061094758,5.7982756921307255,False
104,7,202.48036808682343,47.194764686269636,4.200000062584874,-4.100000061094758,5.86941232379273,False
105,7,202.48032720759306,47.19476468565167,4.3000000640749905,-4.100000061094758,5.941380399538641,False
106,7,202.48028632836267,47.19476468501916,4.400000065565107,-4.100000061094758,6.014150071119772,False
107,7,202.48024544913233,47.1947646843721,4.500000067055222,-4.100000061094758,6.087692592803453,False
108,7,202.48020456990196,47.19476468371052,4.600000068545338,-4.100000061094758,6.161980293022214,False
109,7,202.48016369067162,47.1947646830344,4.700000070035454,-4.100000061094758,6.236986544743406,False
110,7,202.48012281144125,47.194764682343724,4.80000007152557,-4.100000061094758,6.3126857349009935,False
111,7,202.4800819322109,47.194764681638524,4.900000073015686,-4.100000061094758,6.389053233189621,False
112,7,202.48004105298054,47.19476468091876,5.000000074505802,-4.100000061094758,6.4660653604827605,False
113,7,202.48000017375017,47.19476468018447,5.1000000759959185,-4.100000061094758,6.543699357101868,False
114,7,202.47995929451983,47.194764679435636,5.200000077486035,-4.100000061094758,6.621933351131812,False
115,7,202.4799184152895,47.19476467867227,5.300000078976151,-4.100000061094758,6.700746326949277,False
116,7,202.47987753605912,47.19476467789434,5.400000080466267,-4.100000061094758,6.780118094105198,False
117,7,202.47983665682878,47.194764677101894,5.500000081956383,-4.100000061094758,6.860029256679394,False
118,7,202.47979577759844,47.19476467629491,5.600000083446499,-4.100000061094758,6.940461183205178,False
119,7,202.4797548983681,47.19476467547339,5.700000084936615,-4.100000061094758,7.02139597724373,False
120,7,202.47971401913776,47.19476467463729,5.8000000864267305,-4.100000061094758,7.102816448672112,False
121,7,202.47967313990742,47.194764673786686,5.900000087916847,-4.100000061094758,7.184706085734881,False
122,7,202.4796322606771,47.19476467292153,6.000000089406963,-4.100000061094758,7.267049027897127,False
123,7,202.47959138144677,47.19476467204182,6.100000090897079,-4.100000061094758,7.349830039526179,False
124,7,202.47955050221643,47.19476467114759,6.200000092387195,-4.100000061094758,7.433034484420092,False
0,8,202.4846195281103,47.194792448925746,-6.200000092387195,-4.000000059604642,7.378346808224616,False
1,8,202.48457864885856,47.19479244981999,-6.100000090897079,-4.000000059604642,7.294518598631544,False
2,8,202.48453776960682,47.194792450699694,-6.000000089406963,-4.000000059604642,7.211102658381775,False
3,8,202.4844968903551,47.19479245156483,-5.900000087916847,-4.000000059604642,7.128113461095856,False
4,8,202.48445601110336,47.19479245241547,-5.8000000864267305,-4.000000059604642,7.045566086510524,False
5,8,202.48441513185162,47.19479245325153,-5.700000084936615,-4.000000059604642,6.9634762471853495,False
6,8,202.48437425259988,47.19479245407307,-5.600000083446499,-4.000000059604642,6.881860316181805,False
7,8,202.48433337334816,47.194792454880066,-5.500000081956383,-4.000000059604642,6.8007353557065695,False
8,8,202.4842924940964,47.19479245567252,-5.400000080466267,-4.000000059604642,6.7201191467021495,False
9,8,202.48425161484465,47.19479245645043,-5.300000078976151,-4.000000059604642,6.640030219357766,False
10,8,202.48421073559294,47.19479245721379,-5.200000077486035,-4.000000059604642,6.560487884501572,False
11,8,202.48416985634114,47.194792457962635,-5.1000000759959185,-4.000000059604642,6.481512265821574,False
12,8,202.48412897708943,47.19479245869693,-5.000000074505802,-4.000000059604642,6.403124332846831,False
13,8,202.48408809783766,47.19479245941668,-4.900000073015686,-4.000000059604642,6.325345934602382,False
14,8,202.48404721858589,47.194792460121896,-4.80000007152557,-4.000000059604642,6.24819983383075,False
15,8,202.48400633933414,47.19479246081256,-4.700000070035454,-4.000000059604642,6.171709741649425,False
16,8,202.4839654600824,47.194792461488674,-4.600000068545338,-4.000000059604642,6.095900352487256,False
17,8,202.48392458083063,47.19479246215027,-4.500000067055222,-4.000000059604642,6.020797379113015,False
18,8,202.48388370157886,47.19479246279732,-4.400000065565107,-4.000000059604642,5.946427587536073,False
19,8,202.4838428223271,47.19479246342985,-4.3000000640749905,-4.000000059604642,5.872818831522224,False
20,8,202.48380194307532,47.19479246404781,-4.200000062584874,-4.000000059604642,5.800000086426731,False
21,8,202.48376106382355,47.194792464651236,-4.100000061094758,-4.000000059604642,5.728001482001743,False
22,8,202.48372018457178,47.19479246524013,-4.000000059604642,-4.000000059604642,5.6568543337860735,False
23,8,202.48367930532,47.194792465814466,-3.900000058114526,-4.000000059604642,5.586591172632059,False
24,8,202.4836384260682,47.19479246637429,-3.80000005662441,-4.000000059604642,5.517245771866852,False
25,8,202.48359754681647,47.19479246691953,-3.7000000551342938,-4.000000059604642,5.448853171524346,False
26,8,202.48355666756467,47.19479246745027,-3.6000000536441776,-4.000000059604642,5.381449699019329,False
27,8,202.4835157883129,47.19479246796646,-3.500000052154062,-4.000000059604642,5.315072985568079,False
28,8,202.4834749090611,47.1947924684681,-3.400000050663946,-4.000000059604642,5.24976197759022,False
29,8,202.48343402980933,47.1947924689552,-3.3000000491738297,-4.000000059604642,5.1855569422564844,False
30,8,202.48339315055753,47.194792469427775,-3.2000000476837136,-4.000000059604642,5.122499466277465,False
31,8,202.48335227130576,47.1947924698858,-3.1000000461935975,-4.000000059604642,5.060632446961294,False
32,8,202.483311392054,47.194792470329254,-3.0000000447034814,-4.000000059604642,5.000000074505802,False
33,8,202.4832705128022,47.194792470758216,-2.9000000432133652,-4.000000059604642,4.940647804435635,False
34,8,202.48322963355042,47.19479247117261,-2.8000000417232496,-4.000000059604642,4.882622319050219,False
35,8,202.48318875429862,47.194792471572484,-2.7000000402331334,-4.000000059604642,4.825971476718036,False
36,8,202.48314787504682,47.1947924719578,-2.6000000387430173,-4.000000059604642,4.77074424784025,False
37,8,202.48310699579503,47.194792472328594,-2.500000037252901,-4.000000059604642,4.716990636316935,False
38,8,202.48306611654323,47.194792472684824,-2.400000035762785,-4.000000059604642,4.664761585386601,False
39,8,202.48302523729143,47.19479247302653,-2.300000034272669,-4.000000059604642,4.614108866779307,False
40,8,202.48298435803966,47.19479247335369,-2.2000000327825533,-4.000000059604642,4.565084952230394,False
41,8,202.48294347878783,47.19479247366632,-2.100000031292437,-4.000000059604642,4.5177428665502175,False
42,8,202.48290259953606,47.194792473964384,-2.000000029802321,-4.000000059604642,4.472136021639595,False
43,8,202.48286172028426,47.19479247424792,-1.900000028312205,-4.000000059604642,4.4283180310839825,False
44,8,202.48282084103246,47.194792474516916,-1.8000000268220888,-4.000000059604642,4.386342505253855,False
45,8,202.48277996178066,47.19479247477138,-1.700000025331973,-4.000000059604642,4.346262827184505,False
46,8,202.48273908252887,47.194792475011305,-1.6000000238418568,-4.000000059604642,4.308131909903768,False
47,8,202.48269820327707,47.19479247523666,-1.5000000223517407,-4.000000059604642,4.272001936316551,False
48,8,202.48265732402527,47.1947924754475,-1.4000000208616248,-4.000000059604642,4.237924083233405,False
49,8,202.48261644477347,47.19479247564381,-1.3000000193715087,-4.000000059604642,4.205948231636127,False
50,8,202.48257556552164,47.19479247582557,-1.2000000178813925,-4.000000059604642,4.176122665793294,False
51,8,202.48253468626984,47.194792475992784,-1.1000000163912766,-4.000000059604642,4.1484937643556785,False
52,8,202.48249380701805,47.19479247614545,-1.0000000149011605,-4.000000059604642,4.12310568705672,False
53,8,202.48245292776625,47.19479247628359,-0.9000000134110444,-4.000000059604642,4.100000061094758,False
54,8,202.48241204851445,47.19479247640717,-0.8000000119209284,-4.000000059604642,4.0792156716592745,False
55,8,202.48237116926265,47.19479247651622,-0.7000000104308124,-4.000000059604642,4.060788161359846,False
56,8,202.48233029001082,47.194792476610736,-0.6000000089406963,-4.000000059604642,4.044749743502801,False
57,8,202.48228941075902,47.194792476690715,-0.5000000074505803,-4.000000059604642,4.031128934217773,False
58,8,202.48224853150722,47.19479247675615,-0.4000000059604642,-4.000000059604642,4.01995030835028,False
59,8,202.48220765225543,47.19479247680704,-0.30000000447034814,-4.000000059604642,4.011234283798361,False
60,8,202.4821667730036,47.194792476843375,-0.2000000029802321,-4.000000059604642,4.004996938579259,False
61,8,202.4821258937518,47.1947924768652,-0.10000000149011605,-4.000000059604642,4.001249864371777,False
62,8,202.4820850145,47.19479247687247,0.0,-4.000000059604642,4.000000059604642,False
63,8,202.4820441352482,47.1947924768652,0.10000000149011605,-4.000000059604642,4.001249864371777,False
64,8,202.4820032559964,47.194792476843375,0.2000000029802321,-4.000000059604642,4.004996938579259,False
65,8,202.48196237674458,47.19479247680704,0.30000000447034814,-4.000000059604642,4.011234283798361,False
66,8,202.48192149749278,47.19479247675615,0.4000000059604642,-4.000000059604642,4.01995030835028,False
67,8,202.48188061824098,47.194792476690715,0.5000000074505803,-4.000000059604642,4.031128934217773,False
68,8,202.48183973898918,47.194792476610736,0.6000000089406963,-4.000000059604642,4.044749743502801,False
69,8,202.48179885973735,47.19479247651622,0.7000000104308124,-4.000000059604642,4.060788161359846,False
70,8,202.48175798048555,47.19479247640717,0.8000000119209284,-4.000000059604642,4.0792156716592745,False
71,8,202.48171710123376,47.19479247628359,0.9000000134110444,-4.000000059604642,4.100000061094758,False
72,8,202.48167622198196,47.19479247614545,1.0000000149011605,-4.000000059604642,4.12310568705672,False
73,8,202.48163534273016,47.194792475992784,1.1000000163912766,-4.000000059604642,4.1484937643556785,False
74,8,202.48159446347836,47.19479247582557,1.2000000178813925,-4.000000059604642,4.176122665793294,False
75,8,202.48155358422653,47.19479247564381,1.3000000193715087,-4.000000059604642,4.205948231636127,False
76,8,202.48151270497473,47.1947924754475,1.4000000208616248,-4.000000059604642,4.237924083233405,False
77,8,202.48147182572293,47.19479247523666,1.5000000223517407,-4.000000059604642,4.272001936316551,False
78,8,202.48143094647114,47.194792475011305,1.6000000238418568,-4.000000059604642,4.308131909903768,False
79,8,202.48139006721934,47.19479247477138,1.700000025331973,-4.000000059604642,4.346262827184505,False
80,8,202.48134918796754,47.194792474516916,1.8000000268220888,-4.000000059604642,4.386342505253855,False
81,8,202.48130830871574,47.19479247424792,1.900000028312205,-4.000000059604642,4.4283180310839825,False
82,8,202.48126742946394,47.194792473964384,2.000000029802321,-4.000000059604642,4.472136021639595,False
83,8,202.48122655021217,47.19479247366632,2.100000031292437,-4.000000059604642,4.5177428665502175,False
84,8,202.48118567096034,47.19479247335369,2.2000000327825533,-4.000000059604642,4.565084952230394,False
85,8,202.48114479170857,47.19479247302653,2.300000034272669,-4.000000059604642,4.614108866779307,False
86,8,202.48110391245677,47.194792472684824,2.400000035762785,-4.000000059604642,4.664761585386601,False
87,8,202.48106303320498,47.194792472328594,2.500000037252901,-4.000000059604642,4.716990636316935,False
88,8,202.48102215395318,47.1947924719578,2.6000000387430173,-4.000000059604642,4.77074424784025,False
89,8,202.48098127470138,47.194792471572484,2.7000000402331334,-4.000000059604642,4.825971476718036,False
90,8,202.48094039544958,47.19479247117261,2.8000000417232496,-4.000000059604642,4.882622319050219,False
91,8,202.4808995161978,47.194792470758216,2.9000000432133652,-4.000000059604642,4.940647804435635,False
92,8,202.480858636946,47.194792470329254,3.0000000447034814,-4.000000059604642,5.000000074505802,False
93,8,202.48081775769424,47.1947924698858,3.1000000461935975,-4.000000059604642,5.060632446961294,False
94,8,202.48077687844247,47.194792469427775,3.2000000476837136,-4.000000059604642,5.122499466277465,False
95,8,202.48073599919067,47.1947924689552,3.3000000491738297,-4.000000059604642,5.1855569422564844,False
96,8,202.4806951199389,47.1947924684681,3.400000050663946,-4.000000059604642,5.24976197759022,False
97,8,202.4806542406871,47.19479246796646,3.500000052154062,-4.000000059604642,5.315072985568079,False
98,8,202.48061336143533,47.19479246745027,3.6000000536441776,-4.000000059604642,5.381449699019329,False
99,8,202.48057248218353,47.19479246691953,3.7000000551342938,-4.000000059604642,5.448853171524346,False
100,8,202.4805316029318,47.19479246637429,3.80000005662441,-4.000000059604642,5.517245771866852,False
101,8,202.48049072368,47.194792465814466,3.900000058114526,-4.000000059604642,5.586591172632059,False
102,8,202.48044984442822,47.19479246524013,4.000000059604642,-4.000000059604642,5.6568543337860735,False
103,8,202.48040896517645,47.194792464651236,4.100000061094758,-4.000000059604642,5.728001482001743,False
104,8,202.48036808592468,47.19479246404781,4.200000062584874,-4.000000059604642,5.800000086426731,False
105,8,202.4803272066729,47.19479246342985,4.3000000640749905,-4.000000059604642,5.872818831522224,False
106,8,202.48028632742114,47.19479246279732,4.400000065565107,-4.000000059604642,5.946427587536073,False
107,8,202.48024544816937,47.19479246215027,4.500000067055222,-4.000000059604642,6.020797379113015,False
108,8,202.4802045689176,47.194792461488674,4.600000068545338,-4.000000059604642,6.095900352487256,False
109,8,202.48016368966586,47.19479246081256,4.700000070035454,-4.000000059604642,6.171709741649425,False
110,8,202.48012281041412,47.194792460121896,4.80000007152557,-4.000000059604642,6.24819983383075,False
111,8,202.48008193116235,47.19479245941668,4.900000073015686,-4.000000059604642,6.325345934602382,False
112,8,202.48004105191058,47.19479245869693,5.000000074505802,-4.000000059604642,6.403124332846831,False
113,8,202.48000017265886,47.194792457962635,5.1000000759959185,-4.000000059604642,6.481512265821574,False
114,8,202.47995929340706,47.19479245721379,5.200000077486035,-4.000000059604642,6.560487884501572,False
115,8,202.47991841415535,47.19479245645043,5.300000078976151,-4.000000059604642,6.640030219357766,False
116,8,202.4798775349036,47.19479245567252,5.400000080466267,-4.000000059604642,6.7201191467021495,False
117,8,202.47983665565184,47.194792454880066,5.500000081956383,-4.000000059604642,6.8007353557065695,False
118,8,202.47979577640012,47.19479245407307,5.600000083446499,-4.000000059604642,6.881860316181805,False
119,8,202.47975489714838,47.19479245325153,5.700000084936615,-4.000000059604642,6.9634762471853495,False
120,8,202.47971401789664,47.19479245241547,5.8000000864267305,-4.000000059604642,7.045566086510524,False
121,8,202.4796731386449,47.19479245156483,5.900000087916847,-4.000000059604642,7.128113461095856,False
122,8,202.47963225939318,47.194792450699694,6.000000089406963,-4.000000059604642,7.211102658381775,False
123,8,202.47959138014144,47.19479244981999,6.100000090897079,-4.000000059604642,7.294518598631544,False
124,8,202.4795505008897,47.194792448925746,6.200000092387195,-4.000000059604642,7.378346808224616,False
0,9,202.48461952943703,47.19482022670392,-6.200000092387195,-3.900000058114526,7.324616140037274,False
1,9,202.48457865016388,47.194820227598164,-6.100000090897079,-3.900000058114526,7.2401658518460525,False
2,9,202.48453777089074,47.194820228477845,-6.000000089406963,-3.900000058114526,7.156116371760374,False
3,9,202.48449689161765,47.194820229343,-5.900000087916847,-3.900000058114526,7.072481989422957,False
4,9,202.48445601234448,47.19482023019363,-5.8000000864267305,-3.900000058114526,6.989277606150966,False
5,9,202.48441513307137,47.19482023102969,-5.700000084936615,-3.900000058114526,6.906518762847946,False
6,9,202.48437425379822,47.194820231851224,-5.600000083446499,-3.900000058114526,6.824221669017947,False
7,9,202.48433337452508,47.19482023265822,-5.500000081956383,-3.900000058114526,6.742403232884661,False
8,9,202.48429249525196,47.194820233450685,-5.400000080466267,-3.900000058114526,6.661081092610193,False
9,9,202.4842516159788,47.19482023422859,-5.300000078976151,-3.900000058114526,6.580273648598553,False
10,9,202.48421073670565,47.194820234991965,-5.200000077486035,-3.900000058114526,6.500000096857543,False
11,9,202.48416985743248,47.19482023574081,-5.1000000759959185,-3.900000058114526,6.420280463379437,False
12,9,202.48412897815936,47.194820236475095,-5.000000074505802,-3.900000058114526,6.341135639485355,False
13,9,202.4840880988862,47.19482023719484,-4.900000073015686,-3.900000058114526,6.2625874180602885,False
14,9,202.48404721961305,47.194820237900046,-4.80000007152557,-3.900000058114526,6.184658530585079,False
15,9,202.4840063403399,47.194820238590715,-4.700000070035454,-3.900000058114526,6.1073726848479275,False
16,9,202.48396546106673,47.194820239266846,-4.600000068545338,-3.900000058114526,6.030754603191081,False
17,9,202.4839245817936,47.19482023992844,-4.500000067055222,-3.900000058114526,5.954830061117639,False
18,9,202.48388370252042,47.19482024057549,-4.400000065565107,-3.900000058114526,5.879625926048888,False
19,9,202.48384282324727,47.19482024120799,-4.3000000640749905,-3.900000058114526,5.805170195983768,False
20,9,202.48380194397407,47.19482024182597,-4.200000062584874,-3.900000058114526,5.731492037768722,False
21,9,202.48376106470087,47.19482024242941,-4.100000061094758,-3.900000058114526,5.658621824638074,False
22,9,202.48372018542773,47.19482024301829,-4.000000059604642,-3.900000058114526,5.586591172632059,False
23,9,202.48367930615456,47.19482024359265,-3.900000058114526,-3.900000058114526,5.5154329754414215,False
24,9,202.48363842688138,47.194820244152446,-3.80000005662441,-3.900000058114526,5.445181437164314,False
25,9,202.4835975476082,47.194820244697716,-3.7000000551342938,-3.900000058114526,5.375872102392977,False
26,9,202.48355666833504,47.19482024522844,-3.6000000536441776,-3.900000058114526,5.307541882974772,False
27,9,202.48351578906187,47.194820245744616,-3.500000052154062,-3.900000058114526,5.240229080715054,False
28,9,202.48347490978867,47.194820246246266,-3.400000050663946,-3.900000058114526,5.173973405208819,False
29,9,202.4834340305155,47.19482024673337,-3.3000000491738297,-3.900000058114526,5.108815985905206,False
30,9,202.4833931512423,47.19482024720595,-3.2000000476837136,-3.900000058114526,5.044799377425139,False
31,9,202.48335227196912,47.19482024766397,-3.1000000461935975,-3.900000058114526,4.981967557069558,False
32,9,202.48331139269595,47.19482024810744,-3.0000000447034814,-3.900000058114526,4.920365913376179,False
33,9,202.48327051342275,47.1948202485364,-2.9000000432133652,-3.900000058114526,4.8600412245094,False
34,9,202.48322963414958,47.194820248950805,-2.8000000417232496,-3.900000058114526,4.8010416252042125,False
35,9,202.48318875487638,47.194820249350656,-2.7000000402331334,-3.900000058114526,4.743416560934979,False
36,9,202.4831478756032,47.19482024973597,-2.6000000387430173,-3.900000058114526,4.687216727948154,False
37,9,202.48310699633,47.194820250106766,-2.500000037252901,-3.900000058114526,4.632493997789723,False
38,9,202.4830661170568,47.194820250463,-2.400000035762785,-3.900000058114526,4.579301324979028,False
39,9,202.4830252377836,47.194820250804696,-2.300000034272669,-3.900000058114526,4.527692636536582,False
40,9,202.4829843585104,47.194820251131866,-2.2000000327825533,-3.900000058114526,4.477722702170886,False
41,9,202.48294347923724,47.194820251444476,-2.100000031292437,-3.900000058114526,4.42944698407392,False
42,9,202.48290259996404,47.194820251742556,-2.000000029802321,-3.900000058114526,4.38292146547284,False
43,9,202.48286172069083,47.19482025202611,-1.900000028312205,-3.900000058114526,4.338202457341023,False
44,9,202.48282084141763,47.1948202522951,-1.8000000268220888,-3.900000058114526,4.2953463829885505,False
45,9,202.48277996214443,47.19482025254955,-1.700000025331973,-3.900000058114526,4.254409540632168,False
46,9,202.48273908287123,47.194820252789484,-1.6000000238418568,-3.900000058114526,4.215447844486663,False
47,9,202.48269820359803,47.194820253014875,-1.5000000223517407,-3.900000058114526,4.17851654541998,False
48,9,202.48265732432483,47.19482025322568,-1.4000000208616248,-3.900000058114526,4.143669932765622,False
49,9,202.48261644505166,47.194820253421966,-1.3000000193715087,-3.900000058114526,4.110961019476982,False
50,9,202.48257556577843,47.19482025360374,-1.2000000178813925,-3.900000058114526,4.080441213423941,False
51,9,202.48253468650523,47.19482025377095,-1.1000000163912766,-3.900000058114526,4.052159978252847,False
52,9,202.48249380723203,47.19482025392364,-1.0000000149011605,-3.900000058114526,4.026164487834001,False
53,9,202.48245292795883,47.194820254061774,-0.9000000134110444,-3.900000058114526,4.0024992788797835,False
54,9,202.48241204868563,47.19482025418535,-0.8000000119209284,-3.900000058114526,3.981205906803464,False
55,9,202.48237116941243,47.194820254294406,-0.7000000104308124,-3.900000058114526,3.962322610274994,False
56,9,202.48233029013923,47.19482025438892,-0.6000000089406963,-3.900000058114526,3.9458839901880216,False
57,9,202.48228941086603,47.1948202544689,-0.5000000074505803,-3.900000058114526,3.931920708857681,False
58,9,202.48224853159283,47.19482025453432,-0.4000000059604642,-3.900000058114526,3.9204592152019226,False
59,9,202.4822076523196,47.19482025458521,-0.30000000447034814,-3.900000058114526,3.911521501407798,False
60,9,202.4821667730464,47.19482025462157,-0.2000000029802321,-3.900000058114526,3.905124896144219,False
61,9,202.4821258937732,47.19482025464338,-0.10000000149011605,-3.900000058114526,3.9012818987598585,False
62,9,202.4820850145,47.19482025465066,0.0,-3.900000058114526,3.900000058114526,False
63,9,202.4820441352268,47.19482025464338,0.10000000149011605,-3.900000058114526,3.9012818987598585,False
64,9,202.4820032559536,47.19482025462157,0.2000000029802321,-3.900000058114526,3.905124896144219,False
65,9,202.4819623766804,47.19482025458521,0.30000000447034814,-3.900000058114526,3.911521501407798,False
66,9,202.48192149740717,47.19482025453432,0.4000000059604642,-3.900000058114526,3.9204592152019226,False
67,9,202.48188061813397,47.1948202544689,0.5000000074505803,-3.900000058114526,3.931920708857681,False
68,9,202.48183973886077,47.19482025438892,0.6000000089406963,-3.900000058114526,3.9458839901880216,False
69,9,202.48179885958757,47.194820254294406,0.7000000104308124,-3.900000058114526,3.962322610274994,False
70,9,202.48175798031437,47.19482025418535,0.8000000119209284,-3.900000058114526,3.981205906803464,False
71,9,202.48171710104117,47.194820254061774,0.9000000134110444,-3.900000058114526,4.0024992788797835,False
72,9,202.48167622176797,47.19482025392364,1.0000000149011605,-3.900000058114526,4.026164487834001,False
73,9,202.48163534249477,47.19482025377095,1.1000000163912766,-3.900000058114526,4.052159978252847,False
74,9,202.48159446322157,47.19482025360374,1.2000000178813925,-3.900000058114526,4.080441213423941,False
75,9,202.48155358394834,47.194820253421966,1.3000000193715087,-3.900000058114526,4.110961019476982,False
76,9,202.48151270467517,47.19482025322568,1.4000000208616248,-3.900000058114526,4.143669932765622,False
77,9,202.48147182540197,47.194820253014875,1.5000000223517407,-3.900000058114526,4.17851654541998,False
78,9,202.48143094612877,47.194820252789484,1.6000000238418568,-3.900000058114526,4.215447844486663,False
79,9,202.48139006685557,47.19482025254955,1.700000025331973,-3.900000058114526,4.254409540632168,False
80,9,202.48134918758237,47.1948202522951,1.8000000268220888,-3.900000058114526,4.2953463829885505,False
81,9,202.48130830830917,47.19482025202611,1.900000028312205,-3.900000058114526,4.338202457341023,False
82,9,202.48126742903597,47.194820251742556,2.000000029802321,-3.900000058114526,4.38292146547284,False
83,9,202.48122654976277,47.194820251444476,2.100000031292437,-3.900000058114526,4.42944698407392,False
84,9,202.4811856704896,47.194820251131866,2.2000000327825533,-3.900000058114526,4.477722702170886,False
85,9,202.4811447912164,47.194820250804696,2.300000034272669,-3.900000058114526,4.527692636536582,False
86,9,202.4811039119432,47.194820250463,2.400000035762785,-3.900000058114526,4.579301324979028,False
87,9,202.48106303267,47.194820250106766,2.500000037252901,-3.900000058114526,4.632493997789723,False
88,9,202.4810221533968,47.19482024973597,2.6000000387430173,-3.900000058114526,4.687216727948154,False
89,9,202.48098127412362,47.194820249350656,2.7000000402331334,-3.900000058114526,4.743416560934979,False
90,9,202.48094039485042,47.194820248950805,2.8000000417232496,-3.900000058114526,4.8010416252042125,False
91,9,202.48089951557725,47.1948202485364,2.9000000432133652,-3.900000058114526,4.8600412245094,False
92,9,202.48085863630405,47.19482024810744,3.0000000447034814,-3.900000058114526,4.920365913376179,False
93,9,202.48081775703088,47.19482024766397,3.1000000461935975,-3.900000058114526,4.981967557069558,False
94,9,202.4807768777577,47.19482024720595,3.2000000476837136,-3.900000058114526,5.044799377425139,False
95,9,202.4807359984845,47.19482024673337,3.3000000491738297,-3.900000058114526,5.108815985905206,False
96,9,202.48069511921133,47.194820246246266,3.400000050663946,-3.900000058114526,5.173973405208819,False
97,9,202.48065423993813,47.194820245744616,3.500000052154062,-3.900000058114526,5.240229080715054,False
98,9,202.48061336066496,47.19482024522844,3.6000000536441776,-3.900000058114526,5.307541882974772,False
99,9,202.4805724813918,47.194820244697716,3.7000000551342938,-3.900000058114526,5.375872102392977,False
100,9,202.48053160211862,47.194820244152446,3.80000005662441,-3.900000058114526,5.445181437164314,False
101,9,202.48049072284545,47.19482024359265,3.900000058114526,-3.900000058114526,5.5154329754414215,False
102,9,202.48044984357227,47.19482024301829,4.000000059604642,-3.900000058114526,5.586591172632059,False
103,9,202.48040896429913,47.19482024242941,4.100000061094758,-3.900000058114526,5.658621824638074,False
104,9,202.48036808502593,47.19482024182597,4.200000062584874,-3.900000058114526,5.731492037768722,False
105,9,202.48032720575273,47.19482024120799,4.3000000640749905,-3.900000058114526,5.805170195983768,False
106,9,202.4802863264796,47.19482024057549,4.400000065565107,-3.900000058114526,5.879625926048888,False
107,9,202.4802454472064,47.19482023992844,4.500000067055222,-3.900000058114526,5.954830061117639,False
108,9,202.48020456793327,47.194820239266846,4.600000068545338,-3.900000058114526,6.030754603191081,False
109,9,202.4801636886601,47.194820238590715,4.700000070035454,-3.900000058114526,6.1073726848479275,False
110,9,202.48012280938696,47.194820237900046,4.80000007152557,-3.900000058114526,6.184658530585079,False
111,9,202.4800819301138,47.19482023719484,4.900000073015686,-3.900000058114526,6.2625874180602885,False
112,9,202.48004105084064,47.194820236475095,5.000000074505802,-3.900000058114526,6.341135639485355,False
113,9,202.48000017156753,47.19482023574081,5.1000000759959185,-3.900000058114526,6.420280463379437,False
114,9,202.47995929229435,47.194820234991965,5.200000077486035,-3.900000058114526,6.500000096857543,False
115,9,202.4799184130212,47.19482023422859,5.300000078976151,-3.900000058114526,6.580273648598553,False
116,9,202.47987753374804,47.194820233450685,5.400000080466267,-3.900000058114526,6.661081092610193,False
117,9,202.47983665447492,47.19482023265822,5.500000081956383,-3.900000058114526,6.742403232884661,False
118,9,202.47979577520178,47.194820231851224,5.600000083446499,-3.900000058114526,6.824221669017947,False
119,9,202.47975489592864,47.19482023102969,5.700000084936615,-3.900000058114526,6.906518762847946,False
120,9,202.47971401665552,47.19482023019363,5.8000000864267305,-3.900000058114526,6.989277606150966,False
121,9,202.47967313738235,47.194820229343,5.900000087916847,-3.900000058114526,7.072481989422957,False
122,9,202.47963225810926,47.194820228477845,6.000000089406963,-3.900000058114526,7.156116371760374,False
123,9,202.47959137883612,47.194820227598164,6.100000090897079,-3.900000058114526,7.2401658518460525,False
124,9,202.47955049956298,47.19482022670392,6.200000092387195,-3.900000058114526,7.324616140037274,False
0,10,202.48461953076375,47.19484800448206,-6.200000092387195,-3.80000005662441,7.271863693438344,False
1,10,202.48457865146923,47.19484800537629,-6.100000090897079,-3.80000005662441,7.186793550623942,False
2,10,202.4845377721747,47.194848006256,-6.000000089406963,-3.80000005662441,7.102112467655598,False
3,10,202.48449689288017,47.19484800712116,-5.900000087916847,-3.80000005662441,7.017834528382977,False
4,10,202.48445601358566,47.194848007971764,-5.8000000864267305,-3.80000005662441,6.93397443266815,False
5,10,202.4844151342911,47.194848008807845,-5.700000084936615,-3.80000005662441,6.850547525462686,False
6,10,202.48437425499657,47.19484800962938,-5.600000083446499,-3.80000005662441,6.767569827120095,False
7,10,202.48433337570202,47.19484801043638,-5.500000081956383,-3.80000005662441,6.6850580649584295,False
8,10,202.48429249640748,47.19484801122884,-5.400000080466267,-3.80000005662441,6.603029706080475,False
9,10,202.48425161711296,47.19484801200675,-5.300000078976151,-3.80000005662441,6.5215029914501095,False
10,10,202.48421073781842,47.19484801277012,-5.200000077486035,-3.80000005662441,6.440496971212725,False
11,10,202.48416985852387,47.19484801351896,-5.1000000759959185,-3.80000005662441,6.360031541234988,False
