species,wavelength_source,rest_wavelength_vacuum_nm,predicted_wavelength_at_M51_nm,observed_feature_nm,wavelength_difference_nm,absolute_wavelength_difference_nm,required_velocity_kms,reference_velocity_kms,velocity_offset_kms,instrument_fwhm_nm,distance_in_fwhm,relative_intensity,Aki_s-1,lower_energy_cm-1,upper_energy_cm-1,lower_configuration,lower_term,lower_J,upper_configuration,upper_term,upper_J,accuracy,line_reference,ranking
Fe II,Ritz vacuum,1289.9675448429543,1292.438553274936,1284.2613044,8.17724887493614,8.17724887493614,-1329.0810901479565,573.72,-1902.8010901479565,1.4015729612572303,5.834336920713022,nan,nan,84266.594,92018.727,3d6.(5D).4d,6P,7/2,3d5.(4D).4s.4p.(3P*),6F*,5/2,,L18349c148,poor
Ar I,Ritz vacuum,1273.6901242994293,1276.1299523784055,1284.2613044,-8.131352021594466,8.131352021594466,2477.8468469762797,573.72,1904.1268469762797,1.4015729612572303,5.801590246361867,30.0,1100000.0,105617.27,113468.473,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).5s,2[3/2]*,2,D,L2634,poor
Si IV,Ritz vacuum,1273.6403107719275,1276.0800434301723,1284.2613044,-8.18126096982769,8.18126096982769,2489.5710384168856,573.72,1915.8510384168856,1.4015729612572303,5.837199486560433,nan,357000.0,328200.04,336051.55,2p6.7f,2F*,5/2,2p6.8d,2D,5/2,B+,,poor
Si IV,Ritz vacuum,1273.6403107719275,1276.0800434301723,1284.2613044,-8.18126096982769,8.18126096982769,2489.5710384168856,573.72,1915.8510384168856,1.4015729612572303,5.837199486560433,nan,7510000.0,328200.04,336051.55,2p6.7f,2F*,5/2,2p6.8d,2D,3/2,A,,poor
Si IV,Ritz vacuum,1273.6403107719275,1276.0800434301723,1284.2613044,-8.18126096982769,8.18126096982769,2489.5710384168856,573.72,1915.8510384168856,1.4015729612572303,5.837199486560433,nan,7150000.0,328200.04,336051.55,2p6.7f,2F*,7/2,2p6.8d,2D,5/2,A,,poor
C I,Ritz vacuum,1290.0731735303787,1292.5443843003015,1284.2613044,8.283079900301573,8.283079900301573,-1353.6280282427485,573.72,-1927.3480282427486,1.4015729612572303,5.90984567287281,8300.0,1400000.0,78731.2956,86482.794,2s2.2p.3d,1P*,1,2s2.2p.(2P*<3/2>).5f,2[5/2],2,D,L12175c183,poor
Fe I,Ritz vacuum,1290.0756742095318,1292.5468897696524,1284.2613044,8.285585369652381,8.285585369652381,-1354.2091338329408,573.72,-1927.9291338329408,1.4015729612572303,5.911633285376808,13.0,nan,42859.778,50611.261,3d6.(3P2).4s.4p.(3P*),x 5P*,2,3d6.(5D).4s (6D).4d,e 7P,3,,L11631,poor
Ar II,Ritz vacuum,1273.5885567174548,1276.0281902377753,1284.2613044,-8.233114162224638,8.233114162224638,2501.7524330181554,573.72,1928.0324330181554,1.4015729612572303,5.87419591402464,85.0,nan,183090.8927,190942.722,3s2.3p4.(3P).5s,2P,3/2,3s2.3p4.(3P).5p,2S*,1/2,,L11520,poor
N I,Ritz vacuum,1290.0861770619756,1292.5574127409254,1284.2613044,8.296108340925457,8.296108340925457,-1356.6497649003054,573.72,-1930.3697649003054,1.4015729612572303,5.9191412578933695,nan,3230000.0,96864.05,104615.47,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).3d,2P,3/2,C+,,poor
Fe II,Ritz vacuum,1290.0977802132468,1292.569038118713,1284.2613044,8.307733718713052,8.307733718713052,-1359.3460578170366,573.72,-1933.0660578170366,1.4015729612572303,5.927435779911807,nan,0.0194,22637.195,30388.5451,3d6.(3F2).4s,b 4F,9/2,3d6.(3G).4s,b 2G,9/2,C+,,poor
Si II,Ritz vacuum,1273.512276002462,1275.9517634026022,1284.2613044,-8.30954099739779,8.30954099739779,2519.7075754216094,573.72,1945.9875754216093,1.4015729612572303,5.9287252444881755,nan,11100000.0,113962.08,121814.38,3s2.6p,2P*,1/2,3s2.8s,2S,1/2,C+,,poor
Fe II,Ritz vacuum,1290.1875645975736,1292.6589944902898,1284.2613044,8.39769009028987,8.39769009028987,-1380.2089591965944,573.72,-1953.9289591965944,1.4015729612572303,5.991618219259186,1.4,nan,104593.292,112344.103,3d6.(5D).5d,6G,11/2,3d5.(4F).4s.4p.(3P*),4G*,11/2,,L18349c139,poor
Fe II,Ritz vacuum,1290.3097577837489,1292.7814217446744,1284.2613044,8.520117344674418,8.520117344674418,-1408.6002330864726,573.72,-1982.3202330864726,1.4015729612572303,6.078968116673537,2.4,nan,102394.764,110144.841,3d6.(5D).6s,4D,7/2,3d6.(3F2).5p,4F*,7/2,,L18349c139,poor
Fe I,Ritz vacuum,1273.344540451784,1275.7837065446467,1284.2613044,-8.477597855353224,8.477597855353224,2559.19330116992,573.72,1985.4733011699198,1.4015729612572303,6.048631137795853,47.0,nan,43163.326,51016.66,3d6.(5D).4s (6D).5s,e 7D,4,3d6.(5D).4s (6D).5p,u 5F*,5,,L11631,poor
C I,Ritz vacuum,1290.3798568218003,1292.8516550615416,1284.2613044,8.590350661541606,8.590350661541606,-1424.8863400843748,573.72,-1998.6063400843748,1.4015729612572303,6.12907847040367,nan,270000.0,80834.62491,88584.28,2s2.2p.4p,3D,3,2s2.2p.(2P*<3/2>).8s,2[3/2]*,2,D,,poor
Fe II,Ritz vacuum,1290.4031631515195,1292.8750060359012,1284.2613044,8.61370163590118,8.61370163590118,-1430.3009009988523,573.72,-2004.0209009988523,1.4015729612572303,6.14573901894809,1.7,nan,103986.338,111735.854,3d6.(3H).4d,4H,7/2,3d6.(3H).5p,4H*,7/2,,L18349c139,poor
Cs II,Ritz vacuum,1290.4493757022954,1292.9213071095264,1284.2613044,8.660002709526452,8.660002709526452,-1441.036777037187,573.72,-2014.756777037187,1.4015729612572303,6.1787740980379,nan,nan,166806.1612,174555.3995,5p5.(2P*<3/2>).5f,2[9/2],4,5p5.(2P*<3/2>).6g,2[9/2]*,5,,L12126,poor
Cs II,Ritz vacuum,1290.467480619375,1292.9394467076359,1284.2613044,8.67814230763588,8.67814230763588,-1445.2427178875287,573.72,-2018.9627178875287,1.4015729612572303,6.191716412573675,nan,nan,166806.1612,174555.2911,5p5.(2P*<3/2>).5f,2[9/2],4,5p5.(2P*<3/2>).6g,2[9/2]*,4,,L12126,poor
S I,Ritz vacuum,1290.5027902090396,1292.9748239348887,1284.2613044,8.713519534888746,8.713519534888746,-1453.4452930101518,573.72,-2027.1652930101518,1.4015729612572303,6.216957501144,nan,156000.0,70164.61,77913.528,3s2.3p3.(4S*).3d,3D*,1,3s2.3p3.(4S*).6p,3P,1,E,,poor
Si III,Ritz vacuum,1290.5158937678113,1292.9879525942952,1284.2613044,8.726648194295194,8.726648194295194,-1456.489250489986,573.72,-2030.209250489986,1.4015729612572303,6.2263245906708065,nan,25100000.0,227665.09,235413.93,3s.5d,1D,2,3p.3d,1F*,3,B,,poor
Al II,Ritz vacuum,1273.0581526797168,1275.496770180018,1284.2613044,-8.764534219981897,8.764534219981897,2626.6221267872165,573.72,2052.9021267872167,1.4015729612572303,6.253355666992882,nan,2090.0,138561.8,146416.9,3s.6f,3F*,4,3s.9g,3G,3,E,,poor
Al II,Ritz vacuum,1273.0581526797168,1275.496770180018,1284.2613044,-8.764534219981897,8.764534219981897,2626.6221267872165,573.72,2052.9021267872167,1.4015729612572303,6.253355666992882,nan,107000.0,138561.8,146416.9,3s.6f,3F*,4,3s.9g,3G,4,D,,poor
Al II,Ritz vacuum,1273.0581526797168,1275.496770180018,1284.2613044,-8.764534219981897,8.764534219981897,2626.6221267872165,573.72,2052.9021267872167,1.4015729612572303,6.253355666992882,nan,1700000.0,138561.8,146416.9,3s.6f,3F*,4,3s.9g,3G,5,C+,,poor
Ne I,Ritz vacuum,1273.026143987377,1275.4647001731523,1284.2613044,-8.796604226847649,8.796604226847649,2634.159368058447,573.72,2060.439368058447,1.4015729612572303,6.276237106455716,11.0,nan,163012.6247,170867.923,2s2.2p5.(2P*<3/2>).4p,2[3/2],1,2s2.2p5.(2P*<3/2>).6d,2[3/2]*,1,,L9097,poor
C I,Ritz vacuum,1290.6879404936878,1293.1603288857582,1284.2613044,8.899024485758218,8.899024485758218,-1496.4528202818242,573.72,-2070.172820281824,1.4015729612572303,6.349312331036745,nan,250000.0,80801.28887,88549.095,2s2.2p.4p,3D,2,2s2.2p.(2P*<1/2>).8s,2[1/2]*,1,D,,poor
S I,Ritz vacuum,1290.7596599718715,1293.2321857468055,1284.2613044,8.970881346805527,8.970881346805527,-1513.1104638006213,573.72,-2086.830463800621,1.4015729612572303,6.400581057698575,nan,563000.0,70166.1526,77913.528,3s2.3p3.(4S*).3d,3D*,2,3s2.3p3.(4S*).6p,3P,1,D,,poor
C I,Ritz vacuum,1290.7899682032396,1293.262552035367,1284.2613044,9.001247635367008,9.001247635367008,-1520.1496053607984,573.72,-2093.8696053607982,1.4015729612572303,6.422246921268205,nan,240.0,81344.05485,89091.25,2s2.2p.4p,3P,2,2s2.2p.(2P*<1/2>).8d,2[3/2]*,1,D,,poor
C I,Ritz vacuum,1272.808084770852,1275.2462232514183,1284.2613044,-9.015081148581658,9.015081148581658,2685.511778871129,573.72,2111.7917788711293,1.4015729612572303,6.432116912768498,nan,240.0,80782.44916,88639.1,2s2.2p.4p,3D,1,2s2.2p.(2P*<3/2>).7d,2[3/2]*,2,D,,poor
Na I,Ritz vacuum,1291.1470651867928,1293.6203330591202,1284.2613044,9.359028659120213,9.359028659120213,-1603.0734538443382,573.72,-2176.7934538443383,1.4015729612572303,6.677517987165674,nan,297000.0,30266.99,38012.042,2p6.4p,2P*,1/2,2p6.7s,2S,1/2,B+,,poor
Fe II,Ritz vacuum,1272.4903084751209,1274.9278382365692,1284.2613044,-9.333466163430785,9.333466163430785,2760.362788784212,573.72,2186.642788784212,1.4015729612572303,6.659279553351641,1.4,9000.0,94685.083,102543.689,3d5.(4D).4s.4p.(3P*),6P*,5/2,3d6.(5D).6s,6D,3/2,D,L18349c139,poor
C I,Ritz vacuum,1272.4379842659075,1274.8754137972664,1284.2613044,-9.385890602733525,9.385890602733525,2772.689318774651,573.72,2198.9693187746507,1.4015729612572303,6.696683556390994,nan,28000.0,81311.0544,89170.01,2s2.2p.4p,3P,0,2s2.2p.(2P*<3/2>).8d,2[1/2]*,1,D,,poor
N III,Ritz vacuum,1272.4279815495606,1274.8653919201304,1284.2613044,-9.395912479869594,9.395912479869594,2775.0458139577386,573.72,2201.3258139577383,1.4015729612572303,6.703834006216366,nan,11000000.0,378432.8,386291.8,2s.2p.(3P*).4p,4S,3/2,2s.2p.(3P*).4d,4P*,3/2,B,,poor
C I,Ritz vacuum,1291.3631238660084,1293.8368056113982,1284.2613044,9.575501211398205,9.575501211398205,-1653.2346127904352,573.72,-2226.954612790435,1.4015729612572303,6.831967707773734,nan,90000.0,80801.28887,88545.02,2s2.2p.4p,3D,2,2s2.2p.(2P*<1/2>).7d,2[5/2]*,3,D,,poor
Ne I,Ritz vacuum,1272.2277671791935,1274.6647940274029,1284.2613044,-9.596510372597095,9.596510372597095,2822.21724567284,573.72,2248.49724567284,1.4015729612572303,6.846957409901011,23.0,nan,163012.6247,170872.8524,2s2.2p5.(2P*<3/2>).4p,2[3/2],1,2s2.2p5.(2P*<3/2>).6d,2[5/2]*,2,,L9097,poor
S II,Ritz vacuum,1272.2179245063112,1274.6549325003039,1284.2613044,-9.606371899696114,9.606371899696114,2824.5364127830003,573.72,2250.8164127830005,1.4015729612572303,6.853993452527128,nan,4660000.0,150258.51,158118.77,3s2.3p2.(3P).5s,4P,1/2,3s2.3p2.(3P).5p,4S*,3/2,D,,poor
Ne I,Ritz vacuum,1291.5545858650873,1294.028634367157,1284.2613044,9.767329967157139,9.767329967157139,-1697.6782048696255,573.72,-2271.3982048696253,1.4015729612572303,6.968834471803529,8400.0,1320000.0,150858.5079,158601.1152,2s2.2p5.(2P*<1/2>).3p,2[3/2],2,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,2,C+,L9097,poor
O III,Ritz vacuum,1272.118897614517,1274.555715916695,1284.2613044,-9.705588483305064,9.705588483305064,2847.8704760605206,573.72,2274.1504760605203,1.4015729612572303,6.924782905771111,nan,31400.0,366802.62,374663.52,2s2.2p.(2P*).4p,3D,3,2s.2p2.(4P).3p,3D*,2,C+,,poor
C I,Ritz vacuum,1291.6532026483967,1294.1274400566945,1284.2613044,9.866135656694496,9.866135656694496,-1720.5672710169536,573.72,-2294.2872710169536,1.4015729612572303,7.039330758667345,nan,15000.0,80801.28887,88543.5,2s2.2p.4p,3D,2,2s2.2p.(2P*<1/2>).7d,2[3/2]*,2,D,,poor
Fe I,Observed vacuum,1291.67409832345,1294.148375758638,1284.2613044,9.887071358637968,9.887071358637968,-1725.4169537214984,573.72,-2299.1369537214987,1.4015729612572303,7.0542680487850795,123.0,nan,nan,nan,,,,,,,,L11631,poor
N I,Ritz vacuum,1271.9778593141093,1274.4144074491571,1284.2613044,-9.846896950842847,9.846896950842847,2881.106915224424,573.72,2307.3869152244242,1.4015729612572303,7.025604248251225,nan,140000.0,112294.007,120155.8,2s2.2p2.(1D).3p,2P*,1/2,2s2.2p2.(1D).3d,2D,3/2,C+,,poor
Fe II,Ritz vacuum,1291.980471531379,1294.455335842402,1284.2613044,10.194031442402093,10.194031442402093,-1796.5140803051552,573.72,-2370.234080305155,1.4015729612572303,7.273279182881715,90.0,20000.0,83459.721,91199.776,3d6.(5D).4d,e 6F,3/2,3d6.(5D).5p,4D*,1/2,D,L18349c145,poor
Fe I,Observed vacuum,1291.9851127919003,1294.45998599353,1284.2613044,10.198681593529955,10.198681593529955,-1797.591002468658,573.72,-2371.311002468658,1.4015729612572303,7.276596991698239,630.0,nan,nan,nan,,,,,,,,L11631,poor
Na I,Ritz vacuum,1292.079318377233,1294.5543720351823,1284.2613044,10.293067635182297,10.293067635182297,-1819.448891039778,573.72,-2393.168891039778,1.4015729612572303,7.343939930140542,nan,592000.0,30272.58,38012.042,2p6.4p,2P*,3/2,2p6.7s,2S,1/2,B+,,poor
Ar II,Ritz vacuum,1271.6065284755296,1274.042365304594,1284.2613044,-10.218939095406085,10.218939095406085,2968.630324388672,573.72,2394.910324388672,1.4015729612572303,7.291050396862363,0.0386,nan,195866.8503,203730.9181,3s2.3p4.(1D).5s,2D,3/2,3s2.3p4.(3P).6p,2P*,3/2,,L13470,poor
C I,Ritz vacuum,1271.5477425116364,1273.9834667327416,1284.2613044,-10.277837667258382,10.277837667258382,2982.488589025355,573.72,2408.768589025355,1.4015729612572303,7.333073590431582,nan,6000.0,80782.44916,88646.9,2s2.2p.4p,3D,1,2s2.2p.(2P*<3/2>).7d,2[1/2]*,1,D,,poor
N I,Ritz vacuum,1271.5156337922074,1273.9512965071788,1284.2613044,-10.310007892821204,10.310007892821204,2990.0581973040244,573.72,2416.338197304024,1.4015729612572303,7.356026534339664,nan,67000.0,96750.84,104615.47,2s2.2p2.(3P).3p,4S*,3/2,2s2.2p2.(3P).3d,2P,3/2,C+,,poor
Fe II,Ritz vacuum,1271.471331761571,1273.9069096134065,1284.2613044,-10.354394786593502,10.354394786593502,3000.5026777823396,573.72,2426.7826777823393,1.4015729612572303,7.3876958765710405,28.0,nan,107165.76,115030.664,3d6.(5D).6p,4F*,7/2,3d6.(3D).4d,4F,9/2,,L18349c139,poor
C I,Ritz vacuum,1271.347688185002,1273.7830291903201,1284.2613044,-10.47827520967985,10.47827520967985,3029.6543100163644,573.72,2455.934310016364,1.4015729612572303,7.476082586725056,nan,24000.0,80782.44916,88648.4,2s2.2p.4p,3D,1,2s2.2p.(2P*<3/2>).7d,2[1/2]*,0,D,,poor
S I,Ritz vacuum,1292.3952041688754,1294.8708629245714,1284.2613044,10.609558524571412,10.609558524571412,-1892.7299755255406,573.72,-2466.4499755255406,1.4015729612572303,7.569751142355437,nan,836000.0,70164.61,77902.181,3s2.3p3.(4S*).3d,3D*,1,3s2.3p3.(4S*).6p,3P,0,E,,poor
N I,Ritz vacuum,1271.237558278216,1273.6726883232436,1284.2613044,-10.588616076756352,10.588616076756352,3055.6221430857854,573.72,2481.9021430857856,1.4015729612572303,7.554809039165694,nan,2600000.0,96787.68,104654.03,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(3P).3d,2P,1/2,C+,,poor
S II,Ritz vacuum,1270.9675849645669,1273.40219785989,1284.2613044,-10.859106540109906,10.859106540109906,3119.2892151733945,573.72,2545.5692151733947,1.4015729612572303,7.747799679560839,nan,2390000.0,130641.154,138509.175,3s2.3p2.(3P).4p,2D*,3/2,3s2.3p2.(1D).3d,2F,5/2,C+,,poor
Ni II,Ritz vacuum,1292.767505282583,1295.2438772028813,1284.2613044,10.98257280288135,10.98257280288135,-1979.0753428274304,573.72,-2552.7953428274304,1.4015729612572303,7.835890892922071,nan,3.7e-05,24788.2,32523.54,3p6.3d8.(3P).4s,4P,3/2,3p6.3d8.(1G).4s,2G,7/2,E,,poor
Fe II,Ritz vacuum,1270.9196519479426,1273.3541730247632,1284.2613044,-10.907131375236759,10.907131375236759,3130.594512531076,573.72,2556.874512531076,1.4015729612572303,7.782064635046121,11.0,11000.0,54283.236,62151.554,3d5.4s2,b 4G,7/2,3d6.(3F2).4p,y 4F*,5/2,D,L18349c145,poor
Fe II,Ritz vacuum,1292.9307496183724,1295.407434242763,1284.2613044,11.146129842763003,11.146129842763003,-2016.9275917052378,573.72,-2590.6475917052376,1.4015729612572303,7.952586237654564,1.0,nan,96239.416,103973.782,3d5.(4G).4s.4p.(3P*),2H*,9/2,3d6.(3H).4d,4K,11/2,,L18349c139,poor
Fe II,Ritz vacuum,1270.6909898528263,1273.1250729140027,1284.2613044,-11.136231485997314,11.136231485997314,3184.5316229590767,573.72,2610.811622959077,1.4015729612572303,7.94552391764747,nan,0.0036,977.0498,8846.7837,3d6.(5D).4s,a 6D,1/2,3d6.(5D).4s,a 4D,1/2,C+,,poor
Ar I,Ritz vacuum,1270.5754784847732,1273.0093402771545,1284.2613044,-11.251964122845493,11.251964122845493,3211.782205621737,573.72,2638.062205621737,1.4015729612572303,8.028097312003169,150.0,7100000.0,107496.4166,115366.866,3s2.3p5.(2P*<1/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).3d,2[3/2]*,1,D,L2634,poor
He I,Ritz vacuum,1293.1429012370274,1295.619992250277,1284.2613044,11.358687850276965,11.358687850276965,-2066.112970326255,573.72,-2639.8329703262552,1.4015729612572303,8.104242992878563,nan,1.423,nan,nan,1s.3p,1P*,1,1s.5p,1P*,1,AA,,poor
Cs II,Ritz vacuum,1270.3966399197438,1272.8301591363727,1284.2613044,-11.431145263627286,11.431145263627286,3253.9772520367933,573.72,2680.257252036793,1.4015729612572303,8.15594020405002,1500.0,nan,166591.8501,174463.4074,5p5.(2P*<3/2>).5f,2[5/2],3,5p5.(2P*<3/2>).6g,2[5/2]*,3,,L12126,poor
Fe I,Ritz vacuum,1293.6543561442936,1296.1324268793924,1284.2613044,11.871122479392398,11.871122479392398,-2184.6554009635493,573.72,-2758.3754009635495,1.4015729612572303,8.469856944688656,110.0,nan,40491.284,48221.324,3d6.(5D).4s.4p.(1P*),x 5D*,0,3d7.(4F).5s,e 5F,1,,L11631,poor
Si III,Ritz vacuum,1293.6557465219103,1296.1338199203587,1284.2613044,11.872515520358775,11.872515520358775,-2184.9775908584575,573.72,-2758.6975908584573,1.4015729612572303,8.470850857246107,nan,5950000.0,234415.07,242145.1,3s.6p,3P*,0,3s.7s,3S,1,C+,,poor
Ar I,Ritz vacuum,1293.673351303242,1296.1514584246809,1284.2613044,11.890154024680896,11.890154024680896,-2189.0570871982186,573.72,-2762.7770871982184,1.4015729612572303,8.483435649340198,50.0,10000000.0,107131.7086,114861.635,3s2.3p5.(2P*<1/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).5s,2[1/2]*,0,D,L2634,poor
Fe I,Ritz vacuum,1293.8203912382455,1296.2987800232975,1284.2613044,12.037475623297496,12.037475623297496,-2223.1279533504653,573.72,-2796.847953350465,1.4015729612572303,8.588547265138244,204.0,nan,43499.505,51228.553,3d6.(3P2).4s.4p.(3P*),w 5D*,4,3d6.(5D).4s (6D).4d,e 7G,5,,L11631,poor
Fe II,Ritz vacuum,1293.84751860585,1296.3259593549642,1284.2613044,12.064654954964226,12.064654954964226,-2229.4132511682237,573.72,-2803.133251168224,1.4015729612572303,8.607939285688035,0.4,nan,105211.079,112939.965,3d6.(5D).5d,4G,9/2,3d6.(5D<4>).5f,2[5]*,9/2,,L18349c139,poor
Cs II,Ritz vacuum,1294.147380046201,1296.6263951974781,1284.2613044,12.36509079747816,12.36509079747816,-2298.8809852563377,573.72,-2872.6009852563375,1.4015729612572303,8.822295477494446,600.0,nan,172914.6297,180641.725,5p5.(2P*<3/2>).8d,2[7/2]*,4,5p5.(2P*<3/2>).9f,2[9/2],5,,L12126,poor
Fe II,Ritz vacuum,1294.315075591241,1296.7944119731626,1284.2613044,12.533107573162624,12.533107573162624,-2337.7232355461992,573.72,-2911.4432355461995,1.4015729612572303,8.942172772739747,2.4,nan,107283.77,115009.864,3d6.(5D).6p,6D*,1/2,3d6.(5D).6d,6P,3/2,,L18349c139,poor
S I,Ritz vacuum,1294.3462340536853,1296.8256301214676,1284.2613044,12.56432572146764,12.56432572146764,-2344.939708603561,573.72,-2918.659708603561,1.4015729612572303,8.964446424677933,nan,11900.0,70164.61,77890.518,3s2.3p3.(4S*).3d,3D*,1,3s2.3p3.(4S*).6p,3P,2,E',,poor
S I,Ritz vacuum,1294.604704252634,1297.0845954352303,1284.2613044,12.82329103523034,12.82329103523034,-2404.796040768549,573.72,-2978.516040768549,1.4015729612572303,9.149214054277753,nan,156000.0,70166.1526,77890.518,3s2.3p3.(4S*).3d,3D*,2,3s2.3p3.(4S*).6p,3P,2,E,,poor
Fe II,Ritz vacuum,1294.6202984879376,1297.1002195422057,1284.2613044,12.838915142205678,12.838915142205678,-2408.406953578518,573.72,-2982.1269535785177,1.4015729612572303,9.160361605926669,nan,0.00213,667.6829,8391.9554,3d6.(5D).4s,a 6D,5/2,3d6.(5D).4s,a 4D,5/2,B,L22760,poor
Fe II,Ritz vacuum,1294.8066190915558,1297.2868970538595,1284.2613044,13.025592653859576,13.025592653859576,-2451.5468788940398,573.72,-3025.26687889404,1.4015729612572303,9.29355303927627,1.1,nan,103921.637,111644.798,3d6.(3H).4d,4G,7/2,3d5.(2H).4s.4p.(3P*),4I*,9/2,,L18349c139,poor
Fe I,Ritz vacuum,1295.007323601818,1297.4879860253736,1284.2613044,13.226681625373658,13.226681625373658,-2498.0101380749184,573.72,-3071.7301380749186,1.4015729612572303,9.437026819858984,19.0,nan,26224.969,33946.933,3d7.(2D2).4s,a 3D,3,3d6.(5D).4s.4p.(3P*),z 3P*,2,,L11631,poor
C I,Ritz vacuum,1295.336803086796,1297.8180966476145,1284.2613044,13.556792247614567,13.556792247614567,-2574.2690371991753,573.72,-3147.989037199175,1.4015729612572303,9.672555494687867,2100.0,110000.0,77679.83311,85399.833,2s2.2p.3d,1D*,2,2s2.2p.5p,1D,2,B,L9405c186,poor
Si III,Ritz vacuum,1295.8903534286528,1298.3727073475925,1284.2613044,14.111402947592524,14.111402947592524,-2702.3453154276053,573.72,-3276.065315427605,1.4015729612572303,10.068261401771336,nan,17800000.0,234428.4,242145.1,3s.6p,3P*,1,3s.7s,3S,1,B,,poor
S I,Ritz vacuum,1295.9100587805485,1298.3924504462448,1284.2613044,14.131146046244794,14.131146046244794,-2706.9035638470336,573.72,-3280.6235638470334,1.4015729612572303,10.08234778842263,nan,650000.0,70173.9334,77890.518,3s2.3p3.(4S*).3d,3D*,3,3s2.3p3.(4S*).6p,3P,2,D,,poor
Ar I,Ritz vacuum,1296.0201886914078,1298.5027913174026,1284.2613044,14.241486917402653,14.241486917402653,-2732.37755150209,573.72,-3306.09755150209,1.4015729612572303,10.161074243775253,500.0,7400000.0,104102.099,111818.028,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).3d,2[1/2]*,1,D,L2634,poor
Cs II,Ritz vacuum,1296.0292911636052,1298.5119112259188,1284.2613044,14.250606825918794,14.250606825918794,-2734.482932342095,573.72,-3308.2029323420948,1.4015729612572303,10.167581153346312,280.0,nan,169185.5968,176901.4718,5p5.(2P*<3/2>).5g,2[9/2]*,5,5p5.(2P*<3/2>).7f,2[7/2],4,,L12126,poor
Fe I,Observed vacuum,1296.203758548313,1298.686712813127,1284.2613044,14.425408413127116,14.425408413127116,-2774.8339263302946,573.72,-3348.5539263302944,1.4015729612572303,10.292299303624782,251.0,nan,nan,nan,,,,,,,,L11631,poor
Si II,Ritz vacuum,1296.5445311010283,1299.0281381356383,1284.2613044,14.766833735638329,14.766833735638329,-2853.632195399842,573.72,-3427.3521953998425,1.4015729612572303,10.535900837008354,nan,944000.0,124449.5,132162.29,3s.3p.(3P*).3d,4D*,7/2,3s.3p.(3P*).4p,4D,7/2,C,,poor
Fe I,Ritz vacuum,1296.577940174833,1299.0616112064818,1284.2613044,14.800306806481785,14.800306806481785,-2861.3563800634793,573.72,-3435.0763800634795,1.4015729612572303,10.55978334028769,16.0,nan,45833.223,53545.833,3d6.(3F2).4s.4p.(3P*),x 5G*,4,3d7.(4F).4d,h 5D,3,,L11631,poor
Fe II,Ritz vacuum,1296.7038643754845,1299.1877766223195,1284.2613044,14.92647222231949,14.92647222231949,-2890.468257908015,573.72,-3464.1882579080147,1.4015729612572303,10.649800356401167,14.0,890000.0,84131.624,91843.485,3d6.(5D).4d,6D,1/2,3d6.(5D).5p,w 6P*,3/2,C+,L18349c139,poor
Fe I,Ritz vacuum,1296.796899643611,1299.2809901049545,1284.2613044,15.019685704954554,15.019685704954554,-2911.974833117763,573.72,-3485.6948331177628,1.4015729612572303,10.716306692647445,14.0,nan,50185.743,57897.051,3d6.(5D).4s (6D).5p,n 7P*,4,3d6.(5D).4s (6D).7s,7D,5,,L11631,poor
O II,Ritz vacuum,1296.8566158623805,1299.3408207136408,1284.2613044,15.079516313640852,15.079516313640852,-2925.7783537633954,573.72,-3499.4983537633952,1.4015729612572303,10.758994879663145,nan,6560000.0,248186.64,255897.59,2s2.2p2.(3P).4p,2D*,5/2,2s2.2p2.(3P).4d,2D,5/2,D,,poor
C I,Ritz vacuum,1296.9546424861678,1299.439035113171,1284.2613044,15.177730713171059,15.177730713171059,-2948.435994454003,573.72,-3522.155994454003,1.4015729612572303,10.829069290518008,nan,11000.0,80834.62491,88545.02,2s2.2p.4p,3D,3,2s2.2p.(2P*<1/2>).7d,2[5/2]*,3,D,,poor
Cs II,Ritz vacuum,1297.0270021388787,1299.5115333750373,1284.2613044,15.250228975037317,15.250228975037317,-2965.159912306927,573.72,-3538.8799123069266,1.4015729612572303,10.88079564645543,160.0,nan,168565.0066,176274.9463,5p5.(2P*<3/2>).8p,2[1/2],0,5p5.(2P*<3/2>).10s,2[3/2]*,1,,L12126,poor
He I,Ritz vacuum,1297.1977275075155,1299.6825857781234,1284.2613044,15.421281378123467,15.421281378123467,-3004.6145543995995,573.72,-3578.3345543995993,1.4015729612572303,11.002838813535876,10.0,3361500.0,nan,nan,1s.3p,1P*,1,1s.5d,1D,2,AAA,L885,poor
C I,Ritz vacuum,1297.2547239876449,1299.7396914383507,1284.2613044,15.478387038350775,15.478387038350775,-3017.785264841834,573.72,-3591.505264841834,1.4015729612572303,11.043582793197187,nan,420.0,80834.62491,88543.5,2s2.2p.4p,3D,3,2s2.2p.(2P*<1/2>).7d,2[3/2]*,2,D,,poor
